DESTINATION,COMMERCIAL FLAG,CITY,REGION,COUNTRY,FLIGH DIRECTION,FLIGHT TYPE,DATE,DATE YEAR,DATE HALF YEAR,DATE YEAR QUARTER,DATE YEAR MONTH,NBR OF PASSENGERS,CARGO WEIGHT,NBR OF FLIGHTS,SEAT CAPACITY
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2012.05.01,2012,2012H1,2012Q2,201205,3680,220258,54,4970
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2011.05.01,2011,2011H1,2011Q2,201105,4815,230667,67,6390
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2011.04.01,2011,2011H1,2011Q2,201104,4674,206392,61,5964
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2011.02.01,2011,2011H1,2011Q1,201102,2584,179385,43,3692
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2007.04.01,2007,2007H1,2007Q2,200704,4999,228305,64,6975
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2007.06.01,2007,2007H1,2007Q2,200706,5306,278728,68,7073
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2009.04.01,2009,2009H1,2009Q2,200904,5190,247304,64,5504
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2011.06.01,2011,2011H1,2011Q2,201106,0,20849,5,0
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2008.02.01,2008,2008H1,2008Q1,200802,0,0,1,48
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2008.03.01,2008,2008H1,2008Q1,200803,0,0,4,0
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2009.01.01,2009,2009H1,2009Q1,200901,0,316,1,0
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2009.05.01,2009,2009H1,2009Q2,200905,142,0,1,190
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2009.07.01,2009,2009H2,2009Q3,200907,0,0,2,0
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2009.11.01,2009,2009H2,2009Q4,200911,117,9341,3,156
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2011.08.01,2011,2011H2,2011Q3,201108,0,0,1,46
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2011.06.01,2011,2011H1,2011Q2,201106,0,40093,4,0
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2011.04.01,2011,2011H1,2011Q2,201104,0,8695,1,0
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2007.04.01,2007,2007H1,2007Q2,200704,0,0,1,0
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2008.05.01,2008,2008H1,2008Q2,200805,0,0,2,375
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2008.06.01,2008,2008H1,2008Q2,200806,2,0,1,132
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2010.10.01,2010,2010H2,2010Q4,201010,0,0,2,0
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2010.05.01,2010,2010H1,2010Q2,201005,0,0,1,0
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,0,0,3,0
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2010.02.01,2010,2010H1,2010Q1,201002,0,0,1,0
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2007.01.01,2007,2007H1,2007Q1,200701,3688,117563,56,4358
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2007.11.01,2007,2007H2,2007Q4,200711,3858,153550,51,4292
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2008.11.01,2008,2008H2,2008Q4,200811,3706,102784,50,3840
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2008.12.01,2008,2008H2,2008Q4,200812,3362,65363,49,3968
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2009.10.01,2009,2009H2,2009Q4,200910,4698,145937,61,6396
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2012.04.01,2012,2012H1,2012Q2,201204,3476,184403,52,4896
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,3304,188113,49,4320
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2012.01.01,2012,2012H1,2012Q1,201201,1723,173150,38,2556
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2011.07.01,2011,2011H2,2011Q3,201107,5036,230097,63,6002
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2008.08.01,2008,2008H2,2008Q3,200808,4652,244317,64,5504
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2008.10.01,2008,2008H2,2008Q4,200810,4223,298469,64,5356
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2010.07.01,2010,2010H2,2010Q3,201007,5186,166972,59,6248
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,3737,295395,54,5254
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2010.05.01,2010,2010H1,2010Q2,201005,4934,263061,64,6248
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2008.06.01,2008,2008H1,2008Q2,200806,0,1610,1,0
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2009.09.01,2009,2009H2,2009Q3,200909,0,13410,1,0
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2009.06.01,2009,2009H1,2009Q2,200906,0,0,1,0
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,2971,112582,49,4320
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2011.05.01,2011,2011H1,2011Q2,201105,4936,163951,67,6390
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2011.04.01,2011,2011H1,2011Q2,201104,4398,134840,61,5964
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2011.03.01,2011,2011H1,2011Q1,201103,3646,176722,54,4828
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2007.02.01,2007,2007H1,2007Q1,200702,3373,145355,51,4076
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2009.09.01,2009,2009H2,2009Q3,200909,4387,142906,64,6708
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2009.07.01,2009,2009H2,2009Q3,200907,4707,171175,68,6808
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2010.10.01,2010,2010H2,2010Q4,201010,4735,166648,63,6106
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2010.02.01,2010,2010H1,2010Q1,201002,2889,130460,47,3989
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2012.06.01,2012,2012H1,2012Q2,201206,3314,191642,52,4828
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2011.01.01,2011,2011H1,2011Q1,201101,2753,192915,50,4260
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2011.03.01,2011,2011H1,2011Q1,201103,3672,196176,53,4828
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2007.11.01,2007,2007H2,2007Q4,200711,3861,265071,52,4292
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2008.01.01,2008,2008H1,2008Q1,200801,3147,289487,53,4092
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2009.03.01,2009,2009H1,2009Q1,200903,3984,263357,55,4224
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2010.12.01,2010,2010H2,2010Q4,201012,3106,166134,43,3834
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2010.10.01,2010,2010H2,2010Q4,201010,4608,216632,63,6106
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2010.08.01,2010,2010H2,2010Q3,201008,4896,169452,62,6390
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2012.02.01,2012,2012H1,2012Q1,201202,101,0,1,142
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2012.01.01,2012,2012H1,2012Q1,201201,0,0,1,0
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2009.10.01,2009,2009H2,2009Q4,200910,0,17313,2,0
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2010.12.01,2010,2010H2,2010Q4,201012,173,18410,9,352
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,0,23742,3,0
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Non Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,167,0,2,180
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2011.12.01,2011,2011H2,2011Q4,201112,0,19153,3,0
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2008.10.01,2008,2008H2,2008Q4,200810,0,0,2,270
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Non Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,0,18875,4,0
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2007.03.01,2007,2007H1,2007Q1,200703,4504,156302,59,5300
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2008.01.01,2008,2008H1,2008Q1,200801,3825,113449,53,4092
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2008.10.01,2008,2008H2,2008Q4,200810,5107,106135,64,5356
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2009.12.01,2009,2009H2,2009Q4,200912,3087,110528,50,4680
Cologne,Commercial,Köln,Germany ED,Germany,Outgoing,Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,4553,162379,62,6106
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2007.10.01,2007,2007H2,2007Q4,200710,5066,285534,68,6923
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2008.04.01,2008,2008H1,2008Q2,200804,4983,297120,65,5590
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2008.06.01,2008,2008H1,2008Q2,200806,5154,313206,64,5676
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2008.07.01,2008,2008H2,2008Q3,200807,5666,290457,68,6390
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2009.08.01,2009,2009H2,2009Q3,200908,4988,196939,63,6891
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2009.11.01,2009,2009H2,2009Q4,200911,3368,238367,49,4680
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2009.12.01,2009,2009H2,2009Q4,200912,3516,191708,51,4680
Cologne,Commercial,Köln,Germany ED,Germany,Incoming,Scheduled,2010.02.01,2010,2010H1,2010Q1,201002,2980,198992,48,4131
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Non Scheduled,2008.09.01,2008,2008H2,2008Q3,200809,294,0,5,649
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,0,0,2,0
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2008.02.01,2008,2008H1,2008Q1,200802,155,0,2,378
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2007.03.01,2007,2007H1,2007Q1,200703,290,0,16,937
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2007.10.01,2007,2007H2,2007Q4,200710,446,0,18,1360
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2007.01.01,2007,2007H1,2007Q1,200701,620,0,18,1123
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Non Scheduled,2007.01.01,2007,2007H1,2007Q1,200701,0,0,2,280
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Non Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,126,0,2,164
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2011.08.01,2011,2011H2,2011Q3,201108,100,0,1,121
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2010.07.01,2010,2010H2,2010Q3,201007,110,0,1,155
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2012.06.01,2012,2012H1,2012Q2,201206,1091,0,13,2457
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2007.09.01,2007,2007H2,2007Q3,200709,605,0,18,1718
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2012.04.01,2012,2012H1,2012Q2,201204,1281,0,12,2268
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2007.10.01,2007,2007H2,2007Q4,200710,601,0,18,1360
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Non Scheduled,2011.08.01,2011,2011H2,2011Q3,201108,27,155,2,242
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Non Scheduled,2007.04.01,2007,2007H1,2007Q2,200704,186,0,1,189
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2008.06.01,2008,2008H1,2008Q2,200806,78,0,1,145
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2007.04.01,2007,2007H1,2007Q2,200704,590,0,25,1758
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2007.05.01,2007,2007H1,2007Q2,200705,621,0,24,1504
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2012.06.01,2012,2012H1,2012Q2,201206,1061,0,13,2457
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2012.05.01,2012,2012H1,2012Q2,201205,1266,0,14,2646
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2012.02.01,2012,2012H1,2012Q1,201202,362,0,5,945
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2007.04.01,2007,2007H1,2007Q2,200704,726,0,25,1758
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Non Scheduled,2008.06.01,2008,2008H1,2008Q2,200806,0,0,1,145
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Non Scheduled,2009.03.01,2009,2009H1,2009Q1,200903,0,0,1,0
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2007.05.01,2007,2007H1,2007Q2,200705,705,0,24,1504
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2007.09.01,2007,2007H2,2007Q3,200709,713,0,18,1718
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Non Scheduled,2008.05.01,2008,2008H1,2008Q2,200805,78,0,1,145
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Non Scheduled,2008.02.01,2008,2008H1,2008Q1,200802,154,0,2,378
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2007.03.01,2007,2007H1,2007Q1,200703,0,0,1,183
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2007.11.01,2007,2007H2,2007Q4,200711,0,0,1,189
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2007.08.01,2007,2007H2,2007Q3,200708,542,0,22,1152
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2007.07.01,2007,2007H2,2007Q3,200707,699,0,24,1269
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2011.09.01,2011,2011H2,2011Q3,201109,107,0,1,121
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2007.01.01,2007,2007H1,2007Q1,200701,0,0,2,290
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2008.10.01,2008,2008H2,2008Q4,200810,1,0,1,67
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2007.02.01,2007,2007H1,2007Q1,200702,126,0,10,784
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2007.02.01,2007,2007H1,2007Q1,200702,203,0,10,784
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2007.03.01,2007,2007H1,2007Q1,200703,339,0,16,937
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2007.10.01,2007,2007H2,2007Q4,200710,0,0,1,149
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,101,0,1,101
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2012.05.01,2012,2012H1,2012Q2,201205,1359,0,14,2646
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,1211,0,14,2646
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2007.07.01,2007,2007H2,2007Q3,200707,527,0,24,1269
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2007.01.01,2007,2007H1,2007Q1,200701,172,0,18,1123
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,1324,0,14,2646
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2007.06.01,2007,2007H1,2007Q2,200706,720,0,24,1433
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2008.05.01,2008,2008H1,2008Q2,200805,0,0,1,145
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2008.01.01,2008,2008H1,2008Q1,200801,0,0,1,167
Krakkow,Commercial,Krakkow,,Poland,Incoming,Non Scheduled,2008.09.01,2008,2008H2,2008Q3,200809,166,0,4,460
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2012.04.01,2012,2012H1,2012Q2,201204,1147,0,12,2268
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2012.02.01,2012,2012H1,2012Q1,201202,326,0,5,945
Krakkow,Commercial,Krakkow,,Poland,Outgoing,Scheduled,2007.06.01,2007,2007H1,2007Q2,200706,503,0,24,1433
Krakkow,Commercial,Krakkow,,Poland,Incoming,Scheduled,2007.08.01,2007,2007H2,2007Q3,200708,637,0,22,1152
Krasnodar,Commercial,Krasnodar,Russia UR,Russia,Incoming,Non Scheduled,2010.12.01,2010,2010H2,2010Q4,201012,0,0,3,0
Krasnodar,Commercial,Krasnodar,Russia UR,Russia,Incoming,Non Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,0,0,2,0
Kristiansand,Commercial,Kristiansand,,Norway,Outgoing,Non Scheduled,2007.05.01,2007,2007H1,2007Q2,200705,174,0,1,183
Kristiansand,Commercial,Kristiansand,,Norway,Incoming,Non Scheduled,2009.10.01,2009,2009H2,2009Q4,200910,0,0,1,0
Kristiansand,Commercial,Kristiansand,,Norway,Outgoing,Non Scheduled,2009.10.01,2009,2009H2,2009Q4,200910,0,0,1,0
Kristiansand,Commercial,Kristiansand,,Norway,Incoming,Non Scheduled,2007.05.01,2007,2007H1,2007Q2,200705,171,0,1,183
Kristiansund,Commercial,Kristiansund,,Norway,Incoming,Non Scheduled,2012.04.01,2012,2012H1,2012Q2,201204,0,0,1,0
Krivoy Rog,Commercial,Krivoy Rog,,Ukraine,Incoming,Non Scheduled,2008.07.01,2008,2008H2,2008Q3,200807,0,0,1,0
Krivoy Rog,Commercial,Krivoy Rog,,Ukraine,Outgoing,Non Scheduled,2008.09.01,2008,2008H2,2008Q3,200809,0,0,1,0
Krivoy Rog,Commercial,Krivoy Rog,,Ukraine,Incoming,Non Scheduled,2008.04.01,2008,2008H1,2008Q2,200804,0,0,1,0
Kuala Lumpur,Commercial,Kuala Lumpur,,Malaysia,Outgoing,Non Scheduled,2007.01.01,2007,2007H1,2007Q1,200701,0,0,1,189
Kulob,Commercial,Kulob,,Tajikistan,Outgoing,Non Scheduled,2010.07.01,2010,2010H2,2010Q3,201007,0,0,1,140
Kulob,Commercial,Kulob,,Tajikistan,Outgoing,Non Scheduled,2010.08.01,2010,2010H2,2010Q3,201008,0,0,1,140
Kumamoto,Commercial,Kumamoto,Japan RJ,Japan,Incoming,Scheduled,2007.07.01,2007,2007H2,2007Q3,200707,359,0,2,359
Kuwait,Commercial,Kuwait,,Kuwait,Outgoing,Non Scheduled,2008.10.01,2008,2008H2,2008Q4,200810,0,0,6,1436
Kuwait,Commercial,Kuwait,,Kuwait,Incoming,Non Scheduled,2008.05.01,2008,2008H1,2008Q2,200805,0,0,14,0
Kuwait,Commercial,Kuwait,,Kuwait,Outgoing,Non Scheduled,2008.06.01,2008,2008H1,2008Q2,200806,0,0,6,0
Kuwait,Commercial,Kuwait,,Kuwait,Outgoing,Non Scheduled,2008.09.01,2008,2008H2,2008Q3,200809,0,0,6,0
Kuwait,Commercial,Kuwait,,Kuwait,Incoming,Non Scheduled,2008.10.01,2008,2008H2,2008Q4,200810,0,0,7,1647
Kuwait,Commercial,Kuwait,,Kuwait,Outgoing,Non Scheduled,2008.11.01,2008,2008H2,2008Q4,200811,0,0,6,0
Kuwait,Commercial,Kuwait,,Kuwait,Incoming,Non Scheduled,2008.06.01,2008,2008H1,2008Q2,200806,0,0,9,0
Kuwait,Commercial,Kuwait,,Kuwait,Incoming,Non Scheduled,2008.08.01,2008,2008H2,2008Q3,200808,0,0,7,0
Kuwait,Commercial,Kuwait,,Kuwait,Outgoing,Non Scheduled,2008.07.01,2008,2008H2,2008Q3,200807,0,0,13,0
Kuwait,Commercial,Kuwait,,Kuwait,Incoming,Non Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,0,0,1,0
Kuwait,Commercial,Kuwait,,Kuwait,Outgoing,Non Scheduled,2008.05.01,2008,2008H1,2008Q2,200805,0,0,12,0
Kuwait,Commercial,Kuwait,,Kuwait,Outgoing,Non Scheduled,2008.12.01,2008,2008H2,2008Q4,200812,0,0,4,0
Kuwait,Commercial,Kuwait,,Kuwait,Incoming,Non Scheduled,2008.09.01,2008,2008H2,2008Q3,200809,0,0,6,0
Kuwait,Commercial,Kuwait,,Kuwait,Incoming,Non Scheduled,2008.07.01,2008,2008H2,2008Q3,200807,0,0,10,0
Kuwait,Commercial,Kuwait,,Kuwait,Incoming,Non Scheduled,2008.11.01,2008,2008H2,2008Q4,200811,0,0,8,0
Kuwait,Commercial,Kuwait,,Kuwait,Incoming,Non Scheduled,2008.12.01,2008,2008H2,2008Q4,200812,0,0,2,0
Kuwait,Commercial,Kuwait,,Kuwait,Outgoing,Non Scheduled,2008.08.01,2008,2008H2,2008Q3,200808,0,0,7,0
Kuwait,Commercial,Kuwait,,Kuwait,Outgoing,Non Scheduled,2010.06.01,2010,2010H1,2010Q2,201006,0,0,1,189
La Ceiba/Golosen Int. Airport,Commercial,La Ceiba,,Honduras,Incoming,Non Scheduled,2011.04.01,2011,2011H1,2011Q2,201104,277,0,1,300
La Ceiba/Golosen Int. Airport,Commercial,La Ceiba,,Honduras,Incoming,Non Scheduled,2011.03.01,2011,2011H1,2011Q1,201103,0,0,1,309
Lahr,Commercial,Lahr,Germany ED,Germany,Incoming,Non Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,0,0,3,0
Lahr,Commercial,Lahr,Germany ED,Germany,Outgoing,Non Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,0,1060,10,0
Lahr,Commercial,Lahr,Germany ED,Germany,Incoming,Non Scheduled,2011.04.01,2011,2011H1,2011Q2,201104,0,0,1,0
Lahr,Commercial,Lahr,Germany ED,Germany,Outgoing,Non Scheduled,2011.04.01,2011,2011H1,2011Q2,201104,0,0,2,0
Lahr,Commercial,Lahr,Germany ED,Germany,Outgoing,Non Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,0,1025,1,0
Lamezia-Terme,Commercial,Lamezia-Terme,,Italy,Incoming,Non Scheduled,2010.05.01,2010,2010H1,2010Q2,201005,0,0,1,164
Lamezia-Terme,Commercial,Lamezia-Terme,,Italy,Incoming,Non Scheduled,2008.05.01,2008,2008H1,2008Q2,200805,0,0,1,167
Lamezia-Terme,Commercial,Lamezia-Terme,,Italy,Outgoing,Non Scheduled,2010.05.01,2010,2010H1,2010Q2,201005,123,0,1,164
Lamezia-Terme,Commercial,Lamezia-Terme,,Italy,Incoming,Non Scheduled,2010.04.01,2010,2010H1,2010Q2,201004,123,0,1,147
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Non Scheduled,2011.09.01,2011,2011H2,2011Q3,201109,42,0,1,189
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Non Scheduled,2011.02.01,2011,2011H1,2011Q1,201102,294,2168,2,360
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Non Scheduled,2007.06.01,2007,2007H1,2007Q2,200706,846,0,6,1134
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Non Scheduled,2008.01.01,2008,2008H1,2008Q1,200801,67,0,1,183
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Non Scheduled,2008.07.01,2008,2008H2,2008Q3,200807,898,0,6,1134
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Non Scheduled,2009.07.01,2009,2009H2,2009Q3,200907,559,0,5,945
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Non Scheduled,2010.12.01,2010,2010H2,2010Q4,201012,0,0,1,0
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Non Scheduled,2010.03.01,2010,2010H1,2010Q1,201003,165,0,2,340
Larnaca,Commercial,Larnaca,,Cyprus,Incoming,Non Scheduled,2012.03.01,2012,2012H1,2012Q1,201203,200,0,2,380
Larnaca,Commercial,Larnaca,,Cyprus,Incoming,Non Scheduled,2011.03.01,2011,2011H1,2011Q1,201103,169,0,2,380
Larnaca,Commercial,Larnaca,,Cyprus,Incoming,Non Scheduled,2007.08.01,2007,2007H2,2007Q3,200708,1141,0,8,1512
Larnaca,Commercial,Larnaca,,Cyprus,Incoming,Non Scheduled,2008.07.01,2008,2008H2,2008Q3,200807,743,0,5,945
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Scheduled,2012.05.01,2012,2012H1,2012Q2,201205,1363,0,9,1620
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Scheduled,2007.03.01,2007,2007H1,2007Q1,200703,1440,0,18,2440
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Scheduled,2008.03.01,2008,2008H1,2008Q1,200803,1477,0,17,2232
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Scheduled,2008.05.01,2008,2008H1,2008Q2,200805,1613,0,23,3180
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Scheduled,2009.07.01,2009,2009H2,2009Q3,200907,3080,0,31,3995
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Scheduled,2009.08.01,2009,2009H2,2009Q3,200908,3972,0,31,4459
Larnaca,Commercial,Larnaca,,Cyprus,Outgoing,Scheduled,2010.08.01,2010,2010H2,2010Q3,201008,4287,0,35,5002
Larnaca,Commercial,Larnaca,,Cyprus,Incoming,Scheduled,2012.01.01,2012,2012H1,2012Q1,201201,1949,30225,17,2480
